Frame,Division frame,Daughter ID,Mother ID,Generation,Origin ID,Sister IDs
0,1,1,-1,-2,1,
0,1,2,-1,-2,2,
1,1,1,-1,-2,1,
1,1,2,-1,-2,2,
2,1,1,-1,-2,1,
2,1,2,-1,-2,2,
3,1,1,-1,-2,1,
3,1,2,-1,-2,2,
4,1,1,-1,-2,1,
4,1,2,-1,-2,2,
5,1,1,-1,-2,1,
5,1,2,-1,-2,2,
6,1,1,-1,-2,1,
6,1,2,-1,-2,2,
7,1,1,-1,-2,1,
7,1,2,-1,-2,2,
8,1,1,-1,-2,1,
8,1,2,-1,-2,2,
9,1,1,-1,-2,1,
9,1,2,-1,-2,2,
10,1,1,-1,-2,1,
10,1,2,-1,-2,2,
11,1,1,-1,-2,1,
11,1,2,-1,-2,2,
12,1,1,-1,-2,1,
12,1,2,-1,-2,2,
13,1,1,-1,-2,1,
13,1,2,-1,-2,2,
14,1,1,-1,-2,1,
14,1,2,-1,-2,2,
15,1,1,-1,-2,1,
15,1,2,-1,-2,2,
16,1,1,-1,-2,1,
16,1,2,-1,-2,2,
17,1,1,-1,-2,1,
17,1,2,-1,-2,2,
18,1,1,-1,-2,1,
18,1,2,-1,-2,2,
19,1,1,-1,-2,1,
19,1,2,-1,-2,2,
20,1,1,-1,-2,1,
20,1,2,-1,-2,2,
21,1,1,-1,-2,1,
21,1,2,-1,-2,2,
22,1,1,-1,-2,1,
22,1,2,-1,-2,2,
23,1,1,-1,-2,1,
23,1,2,-1,-2,2,
24,1,1,-1,-2,1,
24,1,2,-1,-2,2,
25,1,1,-1,-2,1,
25,1,2,-1,-2,2,
26,1,1,-1,-2,1,
26,1,2,-1,-2,2,
27,1,1,-1,-2,1,
27,1,2,-1,-2,2,
28,1,1,-1,-2,1,
28,1,2,-1,-2,2,
29,1,1,-1,-2,1,
29,1,2,-1,-2,2,
30,1,1,-1,-2,1,
30,1,2,-1,-2,2,
31,1,1,-1,-2,1,
31,1,2,-1,-2,2,
32,1,1,-1,-2,1,
32,1,2,-1,-2,2,
33,1,1,-1,-2,1,
33,1,2,-1,-2,2,
34,1,1,-1,-2,1,
34,1,2,-1,-2,2,
35,1,1,-1,-2,1,
35,1,2,-1,-2,2,
36,1,1,-1,-2,1,
36,1,2,-1,-2,2,
37,1,1,-1,-2,1,
37,1,2,-1,-2,2,
38,1,1,-1,-2,1,
38,1,2,-1,-2,2,
39,1,1,-1,-2,1,
39,1,2,-1,-2,2,
40,1,1,-1,-2,1,
40,1,2,-1,-2,2,
41,1,1,-1,-2,1,
41,1,2,-1,-2,2,
42,1,1,-1,-2,1,
42,1,2,-1,-2,2,
43,1,1,-1,-2,1,
43,1,2,-1,-2,2,
44,1,1,-1,-2,1,
44,1,2,-1,-2,2,
45,1,1,-1,-2,1,
45,1,2,-1,-2,2,
46,1,1,-1,-2,1,
46,1,2,-1,-2,2,
47,1,1,-1,-2,1,
47,1,2,-1,-2,2,
48,1,1,-1,-2,1,
48,1,2,-1,-2,2,
49,1,1,-1,-2,1,
49,1,2,-1,-2,2,
50,1,1,-1,-2,1,
50,1,2,-1,-2,2,
51,1,1,-1,-2,1,
51,1,2,-1,-2,2,
52,1,1,-1,-2,1,
52,1,2,-1,-2,2,
53,1,1,-1,-2,1,
53,1,2,-1,-2,2,
54,1,1,-1,-2,1,
54,1,2,-1,-2,2,
55,1,1,-1,-2,1,
55,1,2,-1,-2,2,
56,1,1,-1,-2,1,
56,1,2,-1,-2,2,
57,1,1,-1,-2,1,
57,1,2,-1,-2,2,
58,1,1,-1,-2,1,
58,1,2,-1,-2,2,
59,1,1,-1,-2,1,
59,1,2,-1,-2,2,
60,1,1,-1,-2,1,
60,1,2,-1,-2,2,
61,1,1,-1,-2,1,
61,1,2,-1,-2,2,
62,1,1,-1,-2,1,
62,1,2,-1,-2,2,
63,1,1,-1,-2,1,
63,1,2,-1,-2,2,
64,1,1,-1,-2,1,
64,1,2,-1,-2,2,
65,1,1,-1,-2,1,
65,1,2,-1,-2,2,
66,1,1,-1,-2,1,
66,1,2,-1,-2,2,
67,1,1,-1,-2,1,
67,1,2,-1,-2,2,
68,1,1,-1,-2,1,
68,1,2,-1,-2,2,
69,1,1,-1,-2,1,
69,1,2,-1,-2,2,
70,1,1,-1,-2,1,
70,1,2,-1,-2,2,
71,1,1,-1,-2,1,
71,1,2,-1,-2,2,
72,1,1,-1,-2,1,
72,1,2,-1,-2,2,
73,1,1,-1,-2,1,
73,1,2,-1,-2,2,
74,1,1,-1,-2,1,
74,1,2,-1,-2,2,
75,1,1,-1,-2,1,
75,1,2,-1,-2,2,
76,1,1,-1,-2,1,
76,1,2,-1,-2,2,
77,1,1,-1,-2,1,
77,1,2,-1,-2,2,
78,1,1,-1,-2,1,
78,1,2,-1,-2,2,
79,1,1,-1,-2,1,
79,1,2,-1,-2,2,
80,1,1,-1,-2,1,
80,1,2,-1,-2,2,
81,1,1,-1,-2,1,
81,1,2,-1,-2,2,
82,1,1,-1,-2,1,
82,1,2,-1,-2,2,
83,1,1,-1,-2,1,
83,1,2,-1,-2,2,
84,1,1,-1,-2,1,
84,1,2,-1,-2,2,
85,1,1,-1,-2,1,
85,1,2,-1,-2,2,
86,1,1,-1,-2,1,
86,1,2,-1,-2,2,
87,1,1,-1,-2,1,
87,1,2,-1,-2,2,
88,1,1,-1,-2,1,
88,1,2,-1,-2,2,
89,1,1,-1,-2,1,
89,1,2,-1,-2,2,
90,1,1,-1,-2,1,
90,1,2,-1,-2,2,
91,1,1,-1,-2,1,
91,1,2,-1,-2,2,
92,1,1,-1,-2,1,
92,1,2,-1,-2,2,
93,1,1,-1,-2,1,
93,1,2,-1,-2,2,
94,1,1,-1,-2,1,
94,1,2,-1,-2,2,
95,1,1,-1,-2,1,
95,1,2,-1,-2,2,
96,1,1,-1,-2,1,
96,1,2,-1,-2,2,
97,1,1,-1,-2,1,
97,1,2,-1,-2,2,
98,1,1,-1,-2,1,
98,1,2,-1,-2,2,
99,1,1,-1,-2,1,
99,1,2,-1,-2,2,
100,1,1,-1,-2,1,
100,1,2,-1,-2,2,
101,1,1,-1,-2,1,
101,1,2,-1,-2,2,
102,1,1,-1,-2,1,
102,1,2,-1,-2,2,
103,1,1,-1,-2,1,
103,1,2,-1,-2,2,
104,1,1,-1,-2,1,
104,1,2,-1,-2,2,
105,1,1,-1,-2,1,
105,1,2,-1,-2,2,
106,1,1,-1,-2,1,
106,1,2,-1,-2,2,
107,1,1,-1,-2,1,
107,1,2,-1,-2,2,
108,1,1,-1,-2,1,
108,1,2,-1,-2,2,
109,1,1,-1,-2,1,
109,1,2,-1,-2,2,
110,1,1,-1,-2,1,
110,1,2,-1,-2,2,
111,1,1,-1,-2,1,
111,1,2,-1,-2,2,
112,1,1,-1,-2,1,
112,1,2,-1,-2,2,
113,1,1,-1,-2,1,
113,1,2,-1,-2,2,
114,1,1,-1,-2,1,
114,1,2,-1,-2,2,
115,1,1,-1,-2,1,
115,1,2,-1,-2,2,
116,1,1,-1,-2,1,
116,1,2,-1,-2,2,
117,1,1,-1,-2,1,
117,1,2,-1,-2,2,
118,1,1,-1,-2,1,
118,1,2,-1,-2,2,
119,1,1,-1,-2,1,
119,1,2,-1,-2,2,
120,1,1,-1,-2,1,
120,1,2,-1,-2,2,
121,1,1,-1,-2,1,
121,1,2,-1,-2,2,
122,1,1,-1,-2,1,
122,1,2,-1,-2,2,
123,1,1,-1,-2,1,
123,1,2,-1,-2,2,
124,1,1,-1,-2,1,
124,1,2,-1,-2,2,
125,1,1,-1,-2,1,
125,1,2,-1,-2,2,
126,1,1,-1,-2,1,
126,1,2,-1,-2,2,
127,1,1,-1,-2,1,
127,1,2,-1,-2,2,
128,1,1,-1,-2,1,
128,1,2,-1,-2,2,
129,1,1,-1,-2,1,
129,1,2,-1,-2,2,
130,1,1,-1,-2,1,
130,1,2,-1,-2,2,
131,1,1,-1,-2,1,
131,1,2,-1,-2,2,
132,1,1,-1,-2,1,
132,1,2,-1,-2,2,
133,1,1,-1,-2,1,
133,1,2,-1,-2,2,
134,1,1,-1,-2,1,
134,1,2,-1,-2,2,
135,1,1,-1,-2,1,
135,1,2,-1,-2,2,
136,1,1,-1,-2,1,
136,1,2,-1,-2,2,
137,1,1,-1,-2,1,
137,1,2,-1,-2,2,
138,1,1,-1,-2,1,
138,1,2,-1,-2,2,
139,1,1,-1,-2,1,
139,1,2,-1,-2,2,
140,1,1,-1,-2,1,
140,1,2,-1,-2,2,
141,1,1,-1,-2,1,
141,1,2,-1,-2,2,
142,1,1,-1,-2,1,
142,1,2,-1,-2,2,
143,1,1,-1,-2,1,
143,1,2,-1,-2,2,
144,1,1,-1,-2,1,
144,1,2,-1,-2,2,
145,1,1,-1,-2,1,
145,1,2,-1,-2,2,
146,1,1,-1,-2,1,
146,1,2,-1,-2,2,
147,1,1,-1,-2,1,
147,1,2,-1,-2,2,
148,1,1,-1,-2,1,
148,1,2,-1,-2,2,
149,1,1,-1,-2,1,
149,1,2,-1,-2,2,
150,1,1,-1,-2,1,
150,1,2,-1,-2,2,
151,1,1,-1,-2,1,
151,1,2,-1,-2,2,
152,1,1,-1,-2,1,
152,1,2,-1,-2,2,
153,1,1,-1,-2,1,
153,1,2,-1,-2,2,
154,1,1,-1,-2,1,
154,1,2,-1,-2,2,
155,1,1,-1,-2,1,
155,1,2,-1,-2,2,
156,1,1,-1,-2,1,
156,1,2,-1,-2,2,
157,1,1,-1,-2,1,
157,1,2,-1,-2,2,
158,1,1,-1,-2,1,
158,1,2,-1,-2,2,
159,1,1,-1,-2,1,
159,1,2,-1,-2,2,
160,1,1,-1,-2,1,
160,1,2,-1,-2,2,
161,1,1,-1,-2,1,
161,1,2,-1,-2,2,
162,1,1,-1,-2,1,
162,1,2,-1,-2,2,
163,1,1,-1,-2,1,
163,1,2,-1,-2,2,
164,1,1,-1,-2,1,
164,1,2,-1,-2,2,
165,1,1,-1,-2,1,
165,1,2,-1,-2,2,
166,1,1,-1,-2,1,
166,1,2,-1,-2,2,
167,1,1,-1,-2,1,
167,1,2,-1,-2,2,
168,1,1,-1,-2,1,
168,1,2,-1,-2,2,
169,1,1,-1,-2,1,
169,1,2,-1,-2,2,
170,1,1,-1,-2,1,
170,1,2,-1,-2,2,
171,1,1,-1,-2,1,
171,1,2,-1,-2,2,
172,1,1,-1,-2,1,
172,1,2,-1,-2,2,
173,1,1,-1,-2,1,
173,1,2,-1,-2,2,
174,1,1,-1,-2,1,
174,1,2,-1,-2,2,
175,1,1,-1,-2,1,
175,1,2,-1,-2,2,
176,1,1,-1,-2,1,
176,1,2,-1,-2,2,
177,1,1,-1,-2,1,
177,1,2,-1,-2,2,
178,1,1,-1,-2,1,
178,1,2,-1,-2,2,
179,1,1,-1,-2,1,
179,1,2,-1,-2,2,
180,1,1,-1,-2,1,
180,1,2,-1,-2,2,
181,1,1,-1,-2,1,
181,1,2,-1,-2,2,
182,1,1,-1,-2,1,
182,1,2,-1,-2,2,
183,1,1,-1,-2,1,
183,1,2,-1,-2,2,
184,1,1,-1,-2,1,
184,1,2,-1,-2,2,
185,1,1,-1,-2,1,
185,1,2,-1,-2,2,
186,1,1,-1,-2,1,
186,1,2,-1,-2,2,
187,1,1,-1,-2,1,
187,1,2,-1,-2,2,
188,1,1,-1,-2,1,
188,1,2,-1,-2,2,
189,1,1,-1,-2,1,
189,1,2,-1,-2,2,
190,1,1,-1,-2,1,
190,1,2,-1,-2,2,
191,1,1,-1,-2,1,
191,1,2,-1,-2,2,
192,1,1,-1,-2,1,
192,1,2,-1,-2,2,
193,1,1,-1,-2,1,
193,1,2,-1,-2,2,
194,1,1,-1,-2,1,
194,1,2,-1,-2,2,
195,1,1,-1,-2,1,
195,1,2,-1,-2,2,
196,1,1,-1,-2,1,
196,1,2,-1,-2,2,
197,1,1,-1,-2,1,
197,1,2,-1,-2,2,
198,1,1,-1,-2,1,
198,1,2,-1,-2,2,
199,1,1,-1,-2,1,
199,1,2,-1,-2,2,
200,1,1,-1,-2,1,
200,1,2,-1,-2,2,
201,1,1,-1,-2,1,
201,1,2,-1,-2,2,
202,1,1,-1,-2,1,
202,1,2,-1,-2,2,
203,1,1,-1,-2,1,
203,1,2,-1,-2,2,
204,1,1,-1,-2,1,
204,1,2,-1,-2,2,
205,1,1,-1,-2,1,
205,1,2,-1,-2,2,
206,1,1,-1,-2,1,
206,1,2,-1,-2,2,
207,1,1,-1,-2,1,
207,1,2,-1,-2,2,
208,1,1,-1,-2,1,
208,1,2,-1,-2,2,
209,1,1,-1,-2,1,
209,1,2,-1,-2,2,
210,1,1,-1,-2,1,
210,1,2,-1,-2,2,
211,1,1,-1,-2,1,
211,1,2,-1,-2,2,
212,1,1,-1,-2,1,
212,1,2,-1,-2,2,
213,1,1,-1,-2,1,
213,1,2,-1,-2,2,
214,1,1,-1,-2,1,
214,1,2,-1,-2,2,
215,1,1,-1,-2,1,
215,1,2,-1,-2,2,
216,1,1,-1,-2,1,
216,1,2,-1,-2,2,
217,1,1,-1,-2,1,
217,1,2,-1,-2,2,
218,1,1,-1,-2,1,
218,1,2,-1,-2,2,
219,1,1,-1,-2,1,
219,1,2,-1,-2,2,
220,1,1,-1,-2,1,
220,1,2,-1,-2,2,
221,1,1,-1,-2,1,
221,1,2,-1,-2,2,
222,1,1,-1,-2,1,
222,1,2,-1,-2,2,
223,1,1,-1,-2,1,
223,1,2,-1,-2,2,
224,1,1,-1,-2,1,
224,1,2,-1,-2,2,
225,1,1,-1,-2,1,
225,1,2,-1,-2,2,
226,1,1,-1,-2,1,
226,1,2,-1,-2,2,
227,1,1,-1,-2,1,
227,1,2,-1,-2,2,
228,1,1,-1,-2,1,
228,1,2,-1,-2,2,
229,1,1,-1,-2,1,
229,1,2,-1,-2,2,
230,1,1,-1,-2,1,
230,1,2,-1,-2,2,
231,1,1,-1,-2,1,
231,1,2,-1,-2,2,
232,1,1,-1,-2,1,
232,1,2,-1,-2,2,
233,1,1,-1,-2,1,
233,1,2,-1,-2,2,
234,1,1,-1,-2,1,
234,1,2,-1,-2,2,
235,1,1,-1,-2,1,
235,1,2,-1,-2,2,
236,1,1,-1,-2,1,
236,1,2,-1,-2,2,
237,1,1,-1,-2,1,
237,1,2,-1,-2,2,
238,1,1,-1,-2,1,
238,1,2,-1,-2,2,
239,1,1,-1,-2,1,
239,1,2,-1,-2,2,
240,1,1,-1,-2,1,
240,1,2,-1,-2,2,
241,1,1,-1,-2,1,
241,1,2,-1,-2,2,
242,1,1,-1,-2,1,
242,1,2,-1,-2,2,
243,1,1,-1,-2,1,
243,1,2,-1,-2,2,
244,1,1,-1,-2,1,
244,1,2,-1,-2,2,
245,1,1,-1,-2,1,
245,1,2,-1,-2,2,
246,1,1,-1,-2,1,
246,1,2,-1,-2,2,
247,1,1,-1,-2,1,
247,1,2,-1,-2,2,
248,1,1,-1,-2,1,
248,1,2,-1,-2,2,
248,248,5,2,1,2,[6]
248,248,6,2,1,2,[5]
249,1,1,-1,-2,1,
249,1,2,-1,-2,2,
249,248,5,2,1,2,[6]
249,248,6,2,1,2,[5]
250,1,1,-1,-2,1,
250,1,2,-1,-2,2,
250,248,5,2,1,2,[6]
250,248,6,2,1,2,[5]
251,1,1,-1,-2,1,
251,1,2,-1,-2,2,
251,248,5,2,1,2,[6]
251,248,6,2,1,2,[5]
252,1,1,-1,-2,1,
252,1,2,-1,-2,2,
252,248,5,2,1,2,[6]
252,248,6,2,1,2,[5]
253,1,1,-1,-2,1,
253,1,2,-1,-2,2,
253,248,5,2,1,2,[6]
253,248,6,2,1,2,[5]
254,1,1,-1,-2,1,
254,1,2,-1,-2,2,
254,248,5,2,1,2,[6]
254,248,6,2,1,2,[5]
255,1,1,-1,-2,1,
255,1,2,-1,-2,2,
255,248,5,2,1,2,[6]
255,248,6,2,1,2,[5]
256,1,1,-1,-2,1,
256,1,2,-1,-2,2,
256,248,5,2,1,2,[6]
256,248,6,2,1,2,[5]
257,1,1,-1,-2,1,
257,1,2,-1,-2,2,
257,248,5,2,1,2,[6]
257,248,6,2,1,2,[5]
258,1,1,-1,-2,1,
258,1,2,-1,-2,2,
258,248,5,2,1,2,[6]
258,248,6,2,1,2,[5]
259,1,1,-1,-2,1,
259,1,2,-1,-2,2,
259,248,5,2,1,2,[6]
259,248,6,2,1,2,[5]
260,1,1,-1,-2,1,
260,1,2,-1,-2,2,
260,248,5,2,1,2,[6]
260,248,6,2,1,2,[5]
261,1,1,-1,-2,1,
261,1,2,-1,-2,2,
261,248,5,2,1,2,[6]
261,248,6,2,1,2,[5]
262,1,1,-1,-2,1,
262,1,2,-1,-2,2,
262,248,5,2,1,2,[6]
262,248,6,2,1,2,[5]
263,1,1,-1,-2,1,
263,1,2,-1,-2,2,
263,248,5,2,1,2,[6]
263,248,6,2,1,2,[5]
264,1,1,-1,-2,1,
264,1,2,-1,-2,2,
264,248,5,2,1,2,[6]
264,248,6,2,1,2,[5]
265,1,1,-1,-2,1,
265,1,2,-1,-2,2,
265,248,5,2,1,2,[6]
265,248,6,2,1,2,[5]
266,1,1,-1,-2,1,
266,1,2,-1,-2,2,
266,248,5,2,1,2,[6]
266,248,6,2,1,2,[5]
267,1,1,-1,-2,1,
267,1,2,-1,-2,2,
267,248,5,2,1,2,[6]
267,248,6,2,1,2,[5]
268,1,1,-1,-2,1,
268,1,2,-1,-2,2,
268,248,5,2,1,2,[6]
268,248,6,2,1,2,[5]
269,1,1,-1,-2,1,
269,1,2,-1,-2,2,
269,248,5,2,1,2,[6]
269,248,6,2,1,2,[5]
270,1,1,-1,-2,1,
270,1,2,-1,-2,2,
270,248,5,2,1,2,[6]
270,248,6,2,1,2,[5]
271,1,1,-1,-2,1,
271,1,2,-1,-2,2,
271,248,5,2,1,2,[6]
271,248,6,2,1,2,[5]
272,1,1,-1,-2,1,
272,1,2,-1,-2,2,
272,248,5,2,1,2,[6]
272,248,6,2,1,2,[5]
273,1,1,-1,-2,1,
273,1,2,-1,-2,2,
273,248,5,2,1,2,[6]
273,248,6,2,1,2,[5]
274,1,1,-1,-2,1,
274,1,2,-1,-2,2,
274,248,5,2,1,2,[6]
274,248,6,2,1,2,[5]
275,1,1,-1,-2,1,
275,1,2,-1,-2,2,
275,248,5,2,1,2,[6]
275,248,6,2,1,2,[5]
276,1,1,-1,-2,1,
276,1,2,-1,-2,2,
276,248,5,2,1,2,[6]
276,248,6,2,1,2,[5]
277,1,1,-1,-2,1,
277,1,2,-1,-2,2,
277,248,5,2,1,2,[6]
277,248,6,2,1,2,[5]
278,1,1,-1,-2,1,
278,1,2,-1,-2,2,
278,248,5,2,1,2,[6]
278,248,6,2,1,2,[5]
279,1,1,-1,-2,1,
279,1,2,-1,-2,2,
279,248,5,2,1,2,[6]
279,248,6,2,1,2,[5]
280,1,1,-1,-2,1,
280,1,2,-1,-2,2,
280,248,5,2,1,2,[6]
280,248,6,2,1,2,[5]
281,1,1,-1,-2,1,
281,1,2,-1,-2,2,
281,248,5,2,1,2,[6]
281,248,6,2,1,2,[5]
282,1,1,-1,-2,1,
282,1,2,-1,-2,2,
282,248,5,2,1,2,[6]
282,248,6,2,1,2,[5]
283,1,1,-1,-2,1,
283,1,2,-1,-2,2,
283,248,5,2,1,2,[6]
283,248,6,2,1,2,[5]
283,283,7,1,1,1,[8]
283,283,8,1,1,1,[7]
284,1,1,-1,-2,1,
284,1,2,-1,-2,2,
284,248,5,2,1,2,[6]
284,248,6,2,1,2,[5]
284,283,7,1,1,1,[8]
284,283,8,1,1,1,[7]
285,1,1,-1,-2,1,
285,1,2,-1,-2,2,
285,248,5,2,1,2,[6]
285,248,6,2,1,2,[5]
285,283,7,1,1,1,[8]
285,283,8,1,1,1,[7]
286,1,1,-1,-2,1,
286,1,2,-1,-2,2,
286,248,5,2,1,2,[6]
286,248,6,2,1,2,[5]
286,283,7,1,1,1,[8]
286,283,8,1,1,1,[7]
287,1,1,-1,-2,1,
287,1,2,-1,-2,2,
287,248,5,2,1,2,[6]
287,248,6,2,1,2,[5]
287,283,7,1,1,1,[8]
287,283,8,1,1,1,[7]
288,1,1,-1,-2,1,
288,1,2,-1,-2,2,
288,248,5,2,1,2,[6]
288,248,6,2,1,2,[5]
288,283,7,1,1,1,[8]
288,283,8,1,1,1,[7]
289,1,1,-1,-2,1,
289,1,2,-1,-2,2,
289,248,5,2,1,2,[6]
289,248,6,2,1,2,[5]
289,283,7,1,1,1,[8]
289,283,8,1,1,1,[7]
290,1,1,-1,-2,1,
290,1,2,-1,-2,2,
290,248,5,2,1,2,[6]
290,248,6,2,1,2,[5]
290,283,7,1,1,1,[8]
290,283,8,1,1,1,[7]
291,1,1,-1,-2,1,
291,1,2,-1,-2,2,
291,248,5,2,1,2,[6]
291,248,6,2,1,2,[5]
291,283,7,1,1,1,[8]
291,283,8,1,1,1,[7]
292,1,1,-1,-2,1,
292,1,2,-1,-2,2,
292,248,5,2,1,2,[6]
292,248,6,2,1,2,[5]
292,283,7,1,1,1,[8]
292,283,8,1,1,1,[7]
293,1,1,-1,-2,1,
293,1,2,-1,-2,2,
293,248,5,2,1,2,[6]
293,248,6,2,1,2,[5]
293,283,7,1,1,1,[8]
293,283,8,1,1,1,[7]
294,1,1,-1,-2,1,
294,1,2,-1,-2,2,
294,248,5,2,1,2,[6]
294,248,6,2,1,2,[5]
294,283,7,1,1,1,[8]
294,283,8,1,1,1,[7]
295,1,1,-1,-2,1,
295,1,2,-1,-2,2,
295,248,5,2,1,2,[6]
295,248,6,2,1,2,[5]
295,283,7,1,1,1,[8]
295,283,8,1,1,1,[7]
296,1,1,-1,-2,1,
296,1,2,-1,-2,2,
296,248,5,2,1,2,[6]
296,248,6,2,1,2,[5]
296,283,7,1,1,1,[8]
296,283,8,1,1,1,[7]
297,1,1,-1,-2,1,
297,1,2,-1,-2,2,
297,248,5,2,1,2,[6]
297,248,6,2,1,2,[5]
297,283,7,1,1,1,[8]
297,283,8,1,1,1,[7]
298,1,1,-1,-2,1,
298,1,2,-1,-2,2,
298,248,5,2,1,2,[6]
298,248,6,2,1,2,[5]
298,283,7,1,1,1,[8]
298,283,8,1,1,1,[7]
299,1,1,-1,-2,1,
299,1,2,-1,-2,2,
299,248,5,2,1,2,[6]
299,248,6,2,1,2,[5]
299,283,7,1,1,1,[8]
299,283,8,1,1,1,[7]
300,1,1,-1,-2,1,
300,1,2,-1,-2,2,
300,248,5,2,1,2,[6]
300,248,6,2,1,2,[5]
300,283,7,1,1,1,[8]
300,283,8,1,1,1,[7]
301,1,1,-1,-2,1,
301,1,2,-1,-2,2,
301,248,5,2,1,2,[6]
301,248,6,2,1,2,[5]
301,283,7,1,1,1,[8]
301,283,8,1,1,1,[7]
302,1,1,-1,-2,1,
302,1,2,-1,-2,2,
302,248,5,2,1,2,[6]
302,248,6,2,1,2,[5]
302,283,7,1,1,1,[8]
302,283,8,1,1,1,[7]
303,1,1,-1,-2,1,
303,1,2,-1,-2,2,
303,248,5,2,1,2,[6]
303,248,6,2,1,2,[5]
303,283,7,1,1,1,[8]
303,283,8,1,1,1,[7]
304,1,1,-1,-2,1,
304,1,2,-1,-2,2,
304,248,5,2,1,2,[6]
304,248,6,2,1,2,[5]
304,283,7,1,1,1,[8]
304,283,8,1,1,1,[7]
305,1,1,-1,-2,1,
305,1,2,-1,-2,2,
305,248,5,2,1,2,[6]
305,248,6,2,1,2,[5]
305,283,7,1,1,1,[8]
305,283,8,1,1,1,[7]
306,1,1,-1,-2,1,
306,1,2,-1,-2,2,
306,248,5,2,1,2,[6]
306,248,6,2,1,2,[5]
306,283,7,1,1,1,[8]
306,283,8,1,1,1,[7]
307,1,1,-1,-2,1,
307,1,2,-1,-2,2,
307,248,5,2,1,2,[6]
307,248,6,2,1,2,[5]
307,283,7,1,1,1,[8]
307,283,8,1,1,1,[7]
308,1,1,-1,-2,1,
308,1,2,-1,-2,2,
308,248,5,2,1,2,[6]
308,248,6,2,1,2,[5]
308,283,7,1,1,1,[8]
308,283,8,1,1,1,[7]
309,1,1,-1,-2,1,
309,1,2,-1,-2,2,
309,248,5,2,1,2,[6]
309,248,6,2,1,2,[5]
309,283,7,1,1,1,[8]
309,283,8,1,1,1,[7]
310,1,1,-1,-2,1,
310,1,2,-1,-2,2,
310,248,5,2,1,2,[6]
310,248,6,2,1,2,[5]
310,283,7,1,1,1,[8]
310,283,8,1,1,1,[7]
311,1,1,-1,-2,1,
311,1,2,-1,-2,2,
311,248,5,2,1,2,[6]
311,248,6,2,1,2,[5]
311,283,7,1,1,1,[8]
311,283,8,1,1,1,[7]
312,1,1,-1,-2,1,
312,1,2,-1,-2,2,
312,248,5,2,1,2,[6]
312,248,6,2,1,2,[5]
312,283,7,1,1,1,[8]
312,283,8,1,1,1,[7]
313,1,1,-1,-2,1,
313,1,2,-1,-2,2,
313,248,5,2,1,2,[6]
313,248,6,2,1,2,[5]
313,283,7,1,1,1,[8]
313,283,8,1,1,1,[7]
314,1,1,-1,-2,1,
314,1,2,-1,-2,2,
314,248,5,2,1,2,[6]
314,248,6,2,1,2,[5]
314,283,7,1,1,1,[8]
314,283,8,1,1,1,[7]
315,1,1,-1,-2,1,
315,1,2,-1,-2,2,
315,248,5,2,1,2,[6]
315,248,6,2,1,2,[5]
315,283,7,1,1,1,[8]
315,283,8,1,1,1,[7]
316,1,1,-1,-2,1,
316,1,2,-1,-2,2,
316,248,5,2,1,2,[6]
316,248,6,2,1,2,[5]
316,283,7,1,1,1,[8]
316,283,8,1,1,1,[7]
317,1,1,-1,-2,1,
317,1,2,-1,-2,2,
317,248,5,2,1,2,[6]
317,248,6,2,1,2,[5]
317,283,7,1,1,1,[8]
317,283,8,1,1,1,[7]
318,1,1,-1,-2,1,
318,1,2,-1,-2,2,
318,248,5,2,1,2,[6]
318,248,6,2,1,2,[5]
318,283,7,1,1,1,[8]
318,283,8,1,1,1,[7]
319,1,1,-1,-2,1,
319,1,2,-1,-2,2,
319,248,5,2,1,2,[6]
319,248,6,2,1,2,[5]
319,283,7,1,1,1,[8]
319,283,8,1,1,1,[7]
320,1,1,-1,-2,1,
320,1,2,-1,-2,2,
320,248,5,2,1,2,[6]
320,248,6,2,1,2,[5]
320,283,7,1,1,1,[8]
320,283,8,1,1,1,[7]
321,1,1,-1,-2,1,
321,1,2,-1,-2,2,
321,248,5,2,1,2,[6]
321,248,6,2,1,2,[5]
321,283,7,1,1,1,[8]
321,283,8,1,1,1,[7]
322,1,1,-1,-2,1,
